0.486166894435883,0
0.601364501030958,0.0104968564110205
0.553973425325138,0.0193451782903331
0.565509356882336,0.029637089557984
0.441751195543707,0.0308902527766057
0.304036940087415,0.0265997855507593
0.519088931393201,0.0545584451689596
0.487040066212793,0.0598010006720593
0.418458246844617,0.0588104712996418
0.530522217244549,0.0840264644580099
0.493749612446176,0.087061378388609
0.485895777158558,0.0944485713727924
0.598791548720631,0.127277072753125
0.543772687867989,0.125539816831568
0.374798401663494,0.0934477369555753
0.525993989093064,0.140939664601111
0.516216209563029,0.1480226161461
0.508416237971476,0.155438442899668
0.570662219457568,0.185419394997749
0.474796491437662,0.163485542695037
0.540748978100869,0.196816532238583
0.458393439575475,0.175960755349205
0.436944590787325,0.17653707391489
0.550022358698565,0.233470639619747
0.4849571790989,0.21591684728114
0.517126072098301,0.241139847651052
0.501354975321624,0.244527159903989
0.495361278282394,0.252399177978971
0.514671930359535,0.273655919583584
0.53914149978778,0.298851013346188
0.481306843388941,0.277882635593414
0.447598755477873,0.2689444652924
0.583436992023284,0.364571895085517
0.566526847140566,0.367906836283329
0.568604185583657,0.383528365888429
0.505360697814493,0.353857370124627
0.466110512153905,0.338649109830172
0.505647394776433,0.381032642257707
0.477678951556182,0.373203698935644
0.54801721951019,0.443775594275275
0.418460578438123,0.35113011702966
0.47504526011581,0.412950544481133
